,"全部事件 (类型+操作+标签)","事件总数","唯一访客事件数","事件价值","平均价值",
296,"A_english_entrance+scroll+2619735130090135629_2018/8/16 0:4:5_69%_34","1","1","0","0",
297,"A_english_entrance+scroll+2619735130093729232_2018/8/17 6:1:46_95%_86","1","1","0","0",
298,"A_english_entrance+scroll+2619735130093222549_2018/8/18 3:59:23_48%_15","1","1","0","0",
299,"A_english_entrance+scroll+2619735130094157968_2018/8/18 4:3:32_95%_60","1","1","0","0",
300,"A_english_entrance+scroll+2619735130092346207_2018/8/16 0:31:36_3%_2","1","1","0","0",
301,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534282933210-e-279-Request failed with status code 400+-","1","1","0","0",
302,"A_english_entrance+scroll+2619735130094170344_2018/8/18 5:14:13_11%_8","1","1","0","0",
303,"A_english_entrance+scroll+2619735130094134140_2018/8/18 1:37:20_23%_39","1","1","0","0",
304,"A_english_entrance+scroll+2619580092249445846_2018/8/17 1:5:7_69%_116","1","1","0","0",
305,"A_english_entrance+scroll+2619735130094141440_2018/8/18 2:17:35_67%_74","1","1","0","0",
306,"A_english_entrance+scroll+2619580092299443299_2018/8/18 1:25:31_8%_8","1","1","0","0",
307,"A_english_entrance+scroll+2619735130094171403_2018/8/18 5:18:9_7%_14","1","1","0","0",
308,"CHICKEN_VITALITY+UID：+http:/activity/vitality/question_result_info-e-20332-timeout of 10000ms exceeded","1","1","0","0",
309,"A_english_entrance+scroll+2619735130094154112_2018/8/18 3:38:38_87%_208","1","1","0","0",
310,"A_english_entrance+scroll+2619735130092916134_2018/8/15 17:31:6_16%_24","1","1","0","0",
311,"ENGLISH+UID：2619735130080290683+http:/english/user/watering-e-14333-Network Error","1","1","0","0",
312,"A_english_entrance+scroll+2619735130094171403_2018/8/18 5:18:9_38%_36","1","1","0","0",
313,"A_english_entrance+scroll+2619735130094103159_2018/8/17 23:59:43_20%_26","1","1","0","0",
314,"english+/v1/training/get_content_list?_ajax_stamp_=1534285886106-e-1061-Request failed with status code 400+-","1","1","0","0",
315,"A_english_entrance+scroll+2619735130094107821_2018/8/18 0:17:27_99%_69","1","1","0","0",
316,"A_english_entrance+scroll+2619735130093170293_2018/8/16 0:39:28_11%_11","1","1","0","0",
317,"A_english_entrance+scroll+2619735130093665078_2018/8/18 0:32:39_16%_5","1","1","0","0",
318,"A_english_entrance+scroll+2619735130089257541_2018/8/16 0:0:55_99%_51","1","1","0","0",
319,"A_english_entrance+scroll+2619735130093174951_2018/8/16 0:54:9_76%_32","1","1","0","0",
320,"A_english_entrance+scroll+3123932794209115425_2018/8/18 0:45:59_18%_20","1","1","0","0",
321,"A_english_entrance+scroll+3123932794209115425_2018/8/18 0:45:59_30%_31","1","1","0","0",
322,"ENGLISH+UID：2619735130092843100+http:/english/study/exam_answer-e-2241-Request failed with status code 400","1","1","0","0",
323,"A_english_entrance+scroll+3123767259531525541_2018/8/16 1:2:16_10%_11","1","1","0","0",
324,"A_english_entrance+scroll+2619735130080974411_2018/8/17 0:30:44_39%_26","1","1","0","0",
325,"A_english_entrance+scroll+2619735130094171403_2018/8/18 5:18:9_77%_67","1","1","0","0",
326,"A_english_entrance+scroll+2619580092263158104_2018/8/18 0:12:24_1%_3","1","1","0","0",
327,"english+/v1/training/today?_ajax_stamp_=1534540147167-e-589-Request failed with status code 400+-","1","1","0","0",
328,"A_english_entrance+scroll+2619735130093165307_2018/8/16 0:28:46_32%_14","1","1","0","0",
329,"A_english_entrance+scroll+2619580092286107895_2018/8/17 0:33:9_17%_49","1","1","0","0",
330,"A_english_entrance+scroll+2619735130093664569_2018/8/17 0:30:11_80%_41","1","1","0","0",
331,"A_english_entrance+scroll+2619735130094106822_2018/8/18 0:4:49_9%_8","1","1","0","0",
332,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534281863001-e-512-Request failed with status code 400+-","1","1","0","0",
333,"A_english_entrance+scroll+2619735130093678793_2018/8/17 1:29:41_79%_84","1","1","0","0",
334,"A_english_entrance+scroll+2619735130092921879_2018/8/15 17:48:35_46%_32","1","1","0","0",
335,"A_english_entrance+scroll+2619735130093154341_2018/8/16 0:2:7_66%_38","1","1","0","0",
336,"A_english_entrance+scroll+2619735130094137195_2018/8/18 3:58:25_94%_67","1","1","0","0",
337,"A_english_entrance+scroll+2619735130094183708_2018/8/18 6:5:12_40%_30","1","1","0","0",
338,"ENGLISH+UID：2619735130068084864+http:/english/study/reading_exam_list-e-344-Network Error","1","1","0","0",
339,"A_english_entrance+scroll+2619735130094187495_2018/8/18 6:17:2_31%_17","1","1","0","0",
340,"A_english_entrance+scroll+2619735130084877696_2018/8/16 0:18:28_71%_34","1","1","0","0",
341,"A_english_entrance+scroll+2619735130094129356_2018/8/18 1:15:16_24%_26","1","1","0","0",
342,"A_english_entrance+scroll+2619735130093682827_2018/8/17 1:50:49_22%_6","1","1","0","0",
343,"A_english_entrance+scroll+2619735130092925481_2018/8/15 18:13:25_58%_30","1","1","0","0",
344,"A_english_entrance+scroll+2619735130092919060_2018/8/15 17:41:34_54%_22","1","1","0","0",
345,"english+/v1/training/get_training_user_info?_ajax_stamp_=1534300463950-e-422-Request failed with status code 400+-","1","1","0","0",
346,"A_english_entrance+scroll+2619735130086073673_2018/8/17 0:4:17_23%_26","1","1","0","0",
347,"A_english_entrance+scroll+2619735130094166372_2018/8/18 4:56:13_61%_140","1","1","0","0",
348,"A_english_entrance+scroll+3123932794208700176_2018/8/16 0:26:25_97%_73","1","1","0","0",
349,"A_english_entrance+scroll+2619735130092597789_2018/8/16 0:25:26_38%_44","1","1","0","0",
350,"ENGLISH+UID：2619735130091052899+http:/v1/wechat/get_wchat_sign-e-383-Request failed with status code 502","1","1","0","0",
351,"A_english_entrance+scroll+2619735130093155845_2018/8/16 0:5:34_15%_15","1","1","0","0",
352,"CHICKEN_VITALITY+UID：+http:/activity/vitality/temp_pap-e-20246-timeout of 10000ms exceeded","1","1","0","0",
353,"A_english_entrance+scroll+2618666497928183155_2018/8/18 0:30:26_34%_38","1","1","0","0",
354,"ENGLISH+UID：2619580092296077011+http:/english/study/save_reading_result-e-20236-timeout of 10000ms exceeded","1","1","0","0",
355,"A_english_entrance+scroll+2619735130094112925_2018/8/18 0:23:3_8%_3","1","1","0","0",
356,"A_english_entrance+scroll+2619735130093163305_2018/8/16 0:36:59_53%_33","1","1","0","0",
357,"english+/v1/training/today?_ajax_stamp_=1534281151140-e-1187-Request failed with status code 400+-","1","1","0","0",
358,"A_english_entrance+scroll+2619735130092924296_2018/8/15 18:0:45_40%_49","1","1","0","0",
359,"A_english_entrance+scroll+2618972521794942259_2018/8/15 18:8:16_85%_19","1","1","0","0",
360,"A_english_entrance+scroll+2619735130094145831_2018/8/18 2:47:51_11%_16","1","1","0","0",
361,"A_english_entrance+scroll+2619735130094107070_2018/8/18 0:5:12_81%_90","1","1","0","0",
362,"A_english_entrance+scroll+2619735130087041047_2018/8/17 0:28:13_3%_7","1","1","0","0",
363,"A_english_entrance+scroll+2619735130081574548_2018/8/17 0:22:1_39%_24","1","1","0","0",
364,"A_english_entrance+scroll+2619735130086649415_2018/8/16 0:19:9_2%_3","1","1","0","0",
365,"A_english_entrance+scroll+2619735130093165367_2018/8/16 0:33:20_14%_87","1","1","0","0",
366,"A_english_entrance+scroll+2619735130093150796_2018/8/16 0:33:30_49%_71","1","1","0","0",
367,"A_english_entrance+scroll+2619735130083767020_2018/8/16 21:22:58_101%_207","1","1","0","0",
368,"A_english_entrance+scroll+2619735130092914241_2018/8/15 17:24:8_80%_18","1","1","0","0",
369,"A_english_entrance+scroll+2619735130093656037_2018/8/17 0:2:17_20%_27","1","1","0","0",
370,"A_english_entrance+scroll+2619735130081574548_2018/8/17 0:24:35_44%_25","1","1","0","0",
371,"A_english_entrance+scroll+2619735130093151489_2018/8/16 0:0:27_2%_10","1","1","0","0",
372,"A_english_entrance+scroll+2619580092248581977_2018/8/18 1:13:37_86%_21","1","1","0","0",
373,"A_english_entrance+scroll+2619735130094119914_2018/8/18 0:43:30_11%_11","1","1","0","0",
374,"ENGLISH+UID：2619735130084869602+http:/english/user/get_tree-e-337-Network Error","1","1","0","0",
375,"A_english_entrance+scroll+2619735130092921879_2018/8/15 17:48:35_30%_15","1","1","0","0",
376,"A_english_entrance+scroll+2619735130093172490_2018/8/16 0:47:20_3%_4","1","1","0","0",
377,"A_english_entrance+scroll+2619735130093652852_2018/8/17 0:0:53_69%_77","1","1","0","0",
378,"A_english_entrance+scroll+2619735130094107821_2018/8/18 0:17:27_16%_5","1","1","0","0",
379,"ENGLISH+UID：2619735130092545431+http:/english/study/exam_answer-e-2155-Request failed with status code 400","1","1","0","0",
380,"A_english_entrance+scroll+2619735130086977411_2018/8/17 5:10:30_34%_70","1","1","0","0",
381,"ENGLISH+UID：2619735130068084864+http:/v1/wechat/get_wchat_sign-e-380-Request failed with status code 502","1","1","0","0",
382,"A_english_entrance+scroll+2619735130093156071_2018/8/16 0:6:41_12%_4","1","1","0","0",
383,"A_english_entrance+scroll+2619735130094020841_2018/8/18 1:40:57_35%_24","1","1","0","0",
384,"A_english_entrance+scroll+2619735130090848422_2018/8/17 3:45:57_-13792%_144","1","1","0","0",
385,"A_english_entrance+scroll+2619735130094154112_2018/8/18 3:38:38_51%_131","1","1","0","0",
386,"A_english_entrance+scroll+2619735130093164721_2018/8/16 0:25:58_2%_4","1","1","0","0",
387,"A_english_entrance+scroll+2619580092299443299_2018/8/18 1:25:5_2%_6","1","1","0","0",
388,"A_english_entrance+scroll+2619735130094171403_2018/8/18 5:18:9_21%_26","1","1","0","0",
389,"A_english_entrance+scroll+2619580092294994197_2018/8/15 17:24:23_47%_54","1","1","0","0",
390,"A_english_entrance+scroll+2619735130093156742_2018/8/16 0:8:12_22%_29","1","1","0","0",
391,"A_english_entrance+scroll+2619735130092919590_2018/8/15 17:44:59_30%_44","1","1","0","0",
392,"A_english_entrance+scroll+2619735130094134667_2018/8/18 1:43:23_64%_35","1","1","0","0",
393,"A_english_entrance+scroll+2619735130093167553_2018/8/16 0:32:41_51%_91","1","1","0","0",
394,"A_english_entrance+scroll+3123841280335157530_2018/8/17 0:56:12_7%_16","1","1","0","0",
395,"A_english_entrance+scroll+2619735130094103159_2018/8/17 23:59:43_18%_26","1","1","0","0",
396,"A_english_entrance+scroll+2619735130092924296_2018/8/15 18:0:45_80%_77","1","1","0","0",
397,"A_english_entrance+scroll+2619735130093154911_2018/8/16 0:3:17_51%_55","1","1","0","0",
398,"ENGLISH+UID：2619735130090065699+http:/english/user/get_sign_in_share_page_info-e-532-Network Error","1","1","0","0",
399,"A_english_entrance+scroll+2619735130094126455_2018/8/18 1:4:37_NaN%_7","1","1","0","0",
400,"A_english_entrance+scroll+2619580092248581977_2018/8/17 1:36:12_27%_17","1","1","0","0",
401,"A_english_entrance+scroll+2619735130093678793_2018/8/17 1:29:41_72%_83","1","1","0","0",
402,"A_english_entrance+scroll+2619735130089639169_2018/8/17 0:6:25_61%_14","1","1","0","0",
403,"A_english_entrance+scroll+2619182023906903293_2018/8/17 0:56:57_64%_53","1","1","0","0",
404,"A_english_entrance+scroll+2619735130093157535_2018/8/16 0:9:38_40%_21","1","1","0","0",
405,"ENGLISH+UID：2619735130077643207+http:/v1/wechat/get_wchat_sign-e-446-Request failed with status code 502","1","1","0","0",
406,"A_english_entrance+scroll+2619735130092597789_2018/8/16 0:25:26_15%_13","1","1","0","0",
407,"A_english_entrance+scroll+2619735130093731421_2018/8/17 6:10:46_95%_100","1","1","0","0",
408,"ENGLISH+UID：2619735130084268898+http:/v1/wechat/get_wchat_sign-e-435-Request failed with status code 502","1","1","0","0",
409,"A_english_entrance+scroll+2619735130094176509_2018/8/18 5:40:55_27%_27","1","1","0","0",
410,"CHICKEN_VITALITY+UID：+http:/activity/vitality/get_user_info-e-610-Network Error","1","1","0","0",
411,"A_english_entrance+scroll+2619735130093165367_2018/8/16 0:27:49_68%_185","1","1","0","0",
412,"A_english_entrance+scroll+2619735130094190224_2018/8/18 6:26:48_44%_106","1","1","0","0",
413,"A_english_entrance+scroll+2619735130092918882_2018/8/15 17:40:59_3%_2","1","1","0","0",
414,"A_english_entrance+scroll+3123869426162291406_2018/8/16 0:12:2_88%_96","1","1","0","0",
415,"A_english_entrance+scroll+2619735130093671025_2018/8/17 0:53:30_52%_63","1","1","0","0",
416,"A_english_entrance+scroll+2619735130092121430_2018/8/18 1:8:48_46%_91","1","1","0","0",
417,"A_english_entrance+scroll+2619735130094171403_2018/8/18 5:18:9_68%_62","1","1","0","0",
418,"A_english_entrance+scroll+2619735130094173287_2018/8/18 5:28:22_66%_198","1","1","0","0",
419,"A_english_entrance+scroll+2619735130093720510_2018/8/17 5:34:15_8%_7","1","1","0","0",
420,"A_english_entrance+scroll+2619735130094154112_2018/8/18 3:38:38_6%_20","1","1","0","0",
421,"A_english_entrance+scroll+2619735130092918911_2018/8/15 17:38:46_66%_79","1","1","0","0",
422,"A_english_entrance+scroll+2619735130093657232_2018/8/17 0:6:55_40%_33","1","1","0","0",
423,"A_english_entrance+scroll+2619735130094163854_2018/8/18 4:40:47_1%_12","1","1","0","0",
424,"A_english_entrance+scroll+2619735130088119363_2018/8/16 0:13:9_26%_23","1","1","0","0",
425,"A_english_entrance+scroll+2619735130093178174_2018/8/16 1:4:26_4%_3","1","1","0","0",
426,"A_english_entrance+scroll+2618666497924643507_2018/8/15 17:0:9_9_17","1","1","0","0",
427,"A_english_entrance+scroll+2619580092294994197_2018/8/15 17:24:23_52%_56","1","1","0","0",
428,"A_english_entrance+scroll+2619735130093179667_2018/8/16 1:11:40_45%_33","1","1","0","0",
429,"A_english_entrance+scroll+2619735130092916134_2018/8/15 17:31:6_5%_10","1","1","0","0",
430,"A_english_entrance+scroll+2619735130093164932_2018/8/16 0:26:13_33%_40","1","1","0","0",
431,"A_english_entrance+scroll+2619735130085306704_2018/8/16 0:52:38_16%_32","1","1","0","0",
432,"A_english_entrance+scroll+2619735130094107377_2018/8/18 0:11:13_54%_43","1","1","0","0",
433,"A_english_entrance+scroll+2619735130093165365_2018/8/16 0:27:50_50%_32","1","1","0","0",
434,"A_english_entrance+scroll+2619735130094107821_2018/8/18 0:7:40_45%_61","1","1","0","0",
435,"A_english_entrance+scroll+2619735130090720905_2018/8/16 0:29:15_69%_28","1","1","0","0",
436,"A_english_entrance+scroll+2619735130093665761_2018/8/17 0:33:46_44%_52","1","1","0","0",
437,"A_english_entrance+scroll+2619735130093720510_2018/8/17 5:34:15_7%_7","1","1","0","0",
438,"A_english_entrance+scroll+2619735130091652907_2018/8/17 0:39:6_65%_44","1","1","0","0",
439,"A_english_entrance+scroll+2619735130093144522_2018/8/16 0:4:28_64%_21","1","1","0","0",
440,"A_english_entrance+scroll+2619735130093661462_2018/8/17 0:19:40_4%_7","1","1","0","0",
441,"A_english_entrance+scroll+2619735130094154112_2018/8/18 3:38:38_3%_11","1","1","0","0",
442,"A_english_entrance+scroll+2619735130093663618_2018/8/17 0:26:10_92%_107","1","1","0","0",
443,"A_english_entrance+scroll+2619735130092725559_2018/8/16 0:10:10_25%_5","1","1","0","0",
444,"A_english_entrance+scroll+2619735130080974411_2018/8/17 0:31:47_5%_16","1","1","0","0",
445,"A_english_entrance+scroll+2619735130094143687_2018/8/18 2:31:33_2%_5","1","1","0","0",
446,"A_english_entrance+scroll+2619735130090720905_2018/8/16 0:29:15_38%_14","1","1","0","0",
447,"A_english_entrance+scroll+2619735130093654688_2018/8/17 0:0:54_76%_16","1","1","0","0",
448,"A_english_entrance+scroll+2619735130080157871_2018/8/16 0:31:58_22%_16","1","1","0","0",
449,"A_english_entrance+scroll+2619735130094136989_2018/8/18 1:53:36_9%_12","1","1","0","0",
450,"ENGLISH+UID：2619735130079412976+http:/v1/wechat/get_wchat_sign-e-383-Request failed with status code 502","1","1","0","0",
451,"A_english_entrance+scroll+2619735130094107377_2018/8/18 0:11:13_41%_27","1","1","0","0",
452,"A_english_entrance+scroll+2619735130094126455_2018/8/18 1:4:37_NaN%_14","1","1","0","0",
453,"A_english_entrance+scroll+2619735130093669113_2018/8/17 0:46:36_100%_73","1","1","0","0",
454,"A_english_entrance+scroll+3123869426162553807_2018/8/17 5:1:27_71%_123","1","1","0","0",
455,"A_english_entrance+scroll+2619735130093691671_2018/8/17 2:48:17_34%_63","1","1","0","0",
456,"A_english_entrance+scroll+2619735130094174774_2018/8/18 5:35:50_77%_15","1","1","0","0",
457,"A_english_entrance+scroll+2619735130092927897_2018/8/15 18:15:26_35%_21","1","1","0","0",
458,"A_english_entrance+scroll+2619735130093441167_2018/8/17 4:6:18_20%_25","1","1","0","0",
459,"A_english_entrance+scroll+3123854473770080525_2018/8/17 0:18:55_7%_16","1","1","0","0",
460,"A_english_entrance+scroll+2619735130093156238_2018/8/16 0:7:18_30%_14","1","1","0","0",
461,"ENGLISH+UID：2619735130092700308+http:/english/item/get_period_info-e-413-Network Error","1","1","0","0",
462,"A_english_entrance+scroll+2619735130094137195_2018/8/18 4:3:10_5%_7","1","1","0","0",
463,"ENGLISH+UID：2619735130092749405+http:/english/study/exam_answer-e-2165-Request failed with status code 400","1","1","0","0",
464,"A_english_entrance+scroll+2619735130065615809_2018/8/18 0:4:36_28%_8","1","1","0","0",
465,"A_english_entrance+scroll+2619735130092545927_2018/8/18 1:40:3_55%_29","1","1","0","0",
466,"A_english_entrance+scroll+3123869426162553807_2018/8/17 5:1:27_66%_122","1","1","0","0",
467,"A_english_entrance+scroll+3123375669439230992_2018/8/17 0:11:6_45%_29","1","1","0","0",
468,"A_english_entrance+scroll+2619735130094104401_2018/8/18 0:0:42_8%_6","1","1","0","0",
469,"A_english_entrance+scroll+2619735130092922564_2018/8/15 17:54:22_91%_53","1","1","0","0",
470,"A_english_entrance+scroll+2619735130093654688_2018/8/17 0:0:54_68%_14","1","1","0","0",
471,"A_english_entrance+scroll+2619735130093170363_2018/8/16 0:40:21_4%_4","1","1","0","0",
472,"ENGLISH+UID：2619735130092810228+http:/english/study/exam_answer-e-2399-Request failed with status code 400","1","1","0","0",
473,"A_english_entrance+scroll+2619735130093515638_2018/8/18 2:8:49_39%_23","1","1","0","0",
474,"ENGLISH+UID：2619580092297308852+http:/v1/wechat/get_wchat_sign-e-322-Request failed with status code 502","1","1","0","0",
475,"A_english_entrance+scroll+2619735130094163854_2018/8/18 4:40:47_72%_93","1","1","0","0",
476,"ENGLISH+UID：2619735130085441572+http:/english/user/get_base_user_info-e-450-Network Error","1","1","0","0",
477,"A_english_entrance+scroll+2619735130093678793_2018/8/17 1:29:41_28%_37","1","1","0","0",
478,"A_english_entrance+scroll+2619735130094171403_2018/8/18 5:18:9_18%_24","1","1","0","0",
