序号,全部事件 (类型+操作+标签),事件总数,唯一访客事件数,事件价值,平均价值
,A_english_entrance+scroll+_2018/10/24 0:17:32_58%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:5:24_24%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:9:28_66%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:22:34_20%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:23:7_49%_55,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:10:51_72%_72,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:23:19_68%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:18:39_73%_49,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:15:52_13%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:8_2%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:26:9_52%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:15:29_58%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:15:16_59%_64,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:16:59_52%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:7:3_33%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 2:53:15_24%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:17_5%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:56:3_2%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:57:3_66%_45,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:13:28_53%_67,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:10:33_76%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:9:43_22%_39,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:6:55_57%_57,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:39:1_33%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:13:37_60%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:3:28_12%_29,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:4:40_91%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:24:50_30%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:10:44_25%_28,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:18:16_14%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:20:41_13%_48,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:42:22_4%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:26:22_18%_49,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 1:55:14_22%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:24:13_91%_135,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:14_2%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:27:37_1%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:40:8_100%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 2:10:12_110%_75,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:43:51_80%_174,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:4:21_3%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:18:55_3%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:9:39_38%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:2:12_15%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:11:37_18%_53,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:2:36_57%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:2:50_54%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:47:4_57%_67,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 2:0:16_1%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:0:59_8%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:56:12_26%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:29:39_18%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:4:35_98%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 1:53:37_NaN%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:58:25_32%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:26:47_18%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:9:8_30%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:12:19_628%_58,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:33:19_25%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:14:34_95%_294,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:17:42_95%_120,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:26:49_6%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:4:55_8%_28,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:1:24_50%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:11:56_1%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 23:59:4_9150%_125,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 12:5:32_75%_31,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:9:43_41%_57,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:19:20_7%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:7:20_81%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:0:6_82%_39,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:42:17_NaN%_160,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:31:54_47%_77,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:12:18_50%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 1:8:36_NaN%_39,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:13:33_34%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:16_53%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:7:3_46%_104,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:55_50%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:18:40_4%_2,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:44:23_57%_187,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:29:39_63%_53,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:13:37_8%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:11:38_16%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:3:59_17%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:48:54_24%_42,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:6:22_45%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:30:27_66%_141,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:2:26_8%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:21:12_2%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:34:37_50%_54,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:13:21_4%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:17:42_77%_99,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:51:48_1%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:2:11_25%_43,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:29:24_87%_94,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:9:1_9%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:51_98%_145,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:4:40_7%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:8:37_97%_103,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:3:1_25%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 22:46:43_100%_4462,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:42:17_1487%_183,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:45:37_7%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:39:5_100%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 23:59:57_5%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:16:14_16%_31,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:14:32_9%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:37:7_68%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:16:3_12%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:1:48_89%_69,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:8:6_1%_3,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:27:37_64%_115,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:13:49_10%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:10:35_8%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:21:12_1%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:37:28_32%_36,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:11_10%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:50:29_7%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:28_37%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:6:40_1%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 23:57:0_100%_209,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:37:55_4%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:22:24_NaN%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:23:49_6%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:1:26_17%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:37:55_14%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:8:27_10%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:4:27_47%_55,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:8:32_11%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:15:50_65%_47,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:36:1_11%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:2:12_40%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:12:18_89%_197,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:54:17_92%_298,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:33:15_6%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 23:59:58_87%_255,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:17:32_27%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:18:1_1%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 12:2:43_16%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 1:10:13_12%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:20:40_1%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:17:53_37%_29,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:4:25_7%_25,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:42:24_22%_37,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:4:27_87%_53,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:1:33_106%_133,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:28:53_56%_36,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:39:5_5%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:19:22_85%_40,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:15:4_2%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:29:24_52%_48,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:8:27_30%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:1:45_70%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:20:12_3%_2,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:3:25_3%_2,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:20:42_487%_138,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:15:16_46%_43,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:30:16_17%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:4:54_6%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:23:50_47%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:1:24_33%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:5:8_45%_82,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:43:51_78%_172,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:0:34_92%_258,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:9:47_1%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:13:29_10%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:22:30_36%_52,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:8:34_4%_2,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:28:8_52%_96,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:0:8_16%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:8:27_96%_47,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:4:36_85%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:16:23_19%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:21:8_88%_48,1,1,0,0
,ENGLISH+UID：2619735130099561082+http:/english/study/exam_answer-e-2182-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 23:59:58_6%_30,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:0:48_28%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 1:55:14_19%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:21:59_45%_46,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:13:19_100%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:9:1_80%_69,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:35_36%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:7:4_4%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:11:56_13%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:16:42_91%_72,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:15:50_14%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 12:2:43_87%_101,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:48:9_24%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:39:44_39%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:12:44_28%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 23:59:58_21%_39,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:15:10_2%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:1:18_10%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:51_57%_80,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 23:59:48_100%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:22:28_16%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:1:48_99%_83,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:2:12_57%_85,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:32:46_59%_65,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:15:3_29%_12,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:16:55_37%_45,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:44:17_13%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 3:30:48_36%_51,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:7:9_4%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:54:57_22%_7,1,1,0,0
,A_english_entrance+pay_success+_2018/10/30 0:37:7_0%__13,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:12:18_57%_43,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:2_72%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:9:1_22%_31,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:52_2476%_221,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:14:40_99%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:42:24_19%_36,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:39:8_9%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:19:37_11%_8,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:27:1_33%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:6:7_28%_89,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:5:24_44%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:29:46_31%_28,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:28:50_5%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:8_46%_67,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 16:18:52_53%_51,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:2:3_7%_66,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:4:17_59%_61,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:32:48_51%_52,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:13:28_84%_145,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:9:54_13%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 23:59:58_100%_284,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:11_4%_10,1,1,0,0
,ENGLISH+UID：2619735130106439307+http:/english/user/watering-e-446-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:17:32_39%_20,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:10:12_10%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:18:13_31%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:5:8_34%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:15:59_2%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:8_19%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:20:59_85%_40,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:55:20_4%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 23:59:47_60%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 16:18:52_36%_40,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:1:45_37%_1120,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:16:19_15%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:40:48_214%_190,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:6:13_13%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:38:30_54%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:23:35_22%_35,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:55:20_5%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 3:4:27_17%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:2:55_3%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:3_100%_82,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:13:8_21%_33,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:44:23_74%_197,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:26:52_99%_71,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:4:36_11%_15,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:13:8_23%_116,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:0:34_13%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:8:5_1%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:12:38_41%_46,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:20:13_19%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:57:30_20%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:35:28_56%_96,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:1:18_39%_32,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:2:39_9%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:29:2_85%_80,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:2:8_8%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:2:55_27%_48,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:35_52%_52,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 23:39:12_12%_1518,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:3:23_6%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:41:14_59%_155,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:35:13_16%_7,1,1,0,0
,ENGLISH+UID：2619735130098292593+http:/english/study/get_word_translate-e-20465-timeout of 10000ms exceeded,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:12:15_73%_16,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:8:42_98%_71,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:6:40_2%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/21 23:59:48_87%_116,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:17:15_13%_37,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:14:34_90%_278,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:16:43_76%_108,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:16:43_1%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:4:5_17%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:5:15_78%_49,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:22:34_22%_31,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:13:47_7%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:23:35_26%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:2:55_11%_15,1,1,0,0
,ENGLISH+UID：2618666497927928500+http:/english/study/get_word_translate-e-13898-Network Error,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:36:24_18%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:12:52_78%_58,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:8:33_10%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:37:46_20%_25,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:49:4_7%_34,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:55:0_12%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:24:26_44%_22,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:29:58_51%_60,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:1:18_19%_13,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:6:12_40%_36,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 23:57:39_88%_143,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:55:12_100%_31,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:20:41_49%_79,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:15:33_6%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:15:28_2%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:1:5_1%_5,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:23:7_55%_61,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:22:48_3%_10,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:24:54_55%_39,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 22:0:29_18%_19,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:30:31_29%_46,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:10:15_63%_40,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:1:18_67%_46,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:39:5_16%_7,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:23:56_6%_6,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:3:44_10%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:6:16_39%_17,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:29:24_25%_23,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:3:41_34%_24,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:5:12_96%_54,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:44:23_91%_210,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:51:15_82%_124,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:7:52_8%_18,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:25:53_72%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:1:26_67%_52,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:42_29%_26,1,1,0,0
,A_english_entrance+scroll+_2018/10/31 0:6:41_7%_29,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:54:17_52%_222,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 0:6:42_33%_11,1,1,0,0
,ENGLISH+UID：2619735130114827908+http:/english/study/exam_answer-e-2276-Request failed with status code 400,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:43:51_34%_99,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:2:3_75%_84,1,1,0,0
,A_english_entrance+scroll+_2018/10/24 0:7:38_90%_68,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:22:23_100%_58,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:0:0_29%_14,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 1:25:9_12%_41,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:17:26_88%_27,1,1,0,0
,A_english_entrance+scroll+_2018/10/30 0:6:41_6%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:24:32_3%_4,1,1,0,0
,A_english_entrance+scroll+_2018/10/23 0:0:42_85%_80,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:46:52_55%_157,1,1,0,0
,A_english_entrance+scroll+_2018/10/28 1:4:57_96%_113,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:31:57_33%_11,1,1,0,0
,A_english_entrance+scroll+_2018/10/25 0:26:54_79%_89,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 23:59:59_8%_9,1,1,0,0
,A_english_entrance+scroll+_2018/10/26 0:24:20_58%_21,1,1,0,0
,A_english_entrance+scroll+_2018/10/22 0:32:59_91%_70,1,1,0,0
,A_english_entrance+scroll+_2018/10/27 0:26:16_NaN%_66,1,1,0,0
,A_english_entrance+scroll+_2018/10/29 0:38:57_48%_10,1,1,0,0
