# ----------------------------------------
# 全部网站数据
# 热门事件
# 20190717-20190720
# ----------------------------------------

事件标签,事件总数,唯一身份事件数,事件价值,平均价值
2619182023907344753_2019/7/19 20:8:56_100%_123,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_11%_28,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_13%_31,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_14%_33,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_17%_37,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_20%_38,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_23%_39,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_25%_44,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_27%_44,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_28%_48,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_29%_49,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_31%_52,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_32%_57,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_34%_64,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_36%_69,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_37%_74,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_39%_76,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_40%_78,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_41%_82,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_42%_83,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_46%_86,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_49%_88,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_5%_11,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_53%_89,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_57%_94,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_59%_95,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_6%_22,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_61%_95,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_62%_99,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_69%_102,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_72%_103,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_74%_104,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_76%_105,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_77%_105,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_8%_22,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_80%_109,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_82%_110,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_83%_112,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_85%_113,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_86%_118,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_87%_119,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_91%_121,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_95%_121,1,1,0,0.00
2619182023907344753_2019/7/19 20:8:56_99%_122,1,1,0,0.00
2619182023907347322_2019/7/20 0:40:43_-228%_33,1,1,0,0.00
2619182023907347322_2019/7/20 0:40:43_17%_13,1,1,0,0.00
2619182023907347322_2019/7/20 0:40:43_24%_14,1,1,0,0.00
2619182023907347322_2019/7/20 0:40:43_4%_6,1,1,0,0.00
2619182023907347322_2019/7/20 0:40:43_9%_12,1,1,0,0.00
2619182023907347322_2019/7/20 0:40:43_NaN%_37,1,1,0,0.00
2619182023907704255_2019/7/19 23:57:20_-195%_10,1,1,0,0.00
2619182023907704255_2019/7/19 23:57:20_100%_9,1,1,0,0.00
2619182023907704255_2019/7/19 23:57:20_37%_9,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_13%_13,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_14%_15,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_23%_17,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_24%_18,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_27%_19,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_29%_21,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_3%_9,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_30%_23,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_31%_27,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_33%_29,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_36%_29,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_37%_30,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_4%_9,1,1,0,0.00
2619182023908766798_2019/7/19 23:4:10_43%_32,1,1,0,0.00
2619182023910698723_2019/7/20 13:14:5_12%_8,1,1,0,0.00
2619182023910698723_2019/7/20 13:14:5_7%_6,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_101%_92,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_16%_23,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_2%_12,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_21%_26,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_24%_28,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_26%_29,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_29%_34,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_32%_44,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_36%_48,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_43%_49,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_46%_56,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_49%_60,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_52%_66,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_55%_68,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_60%_72,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_61%_70,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_63%_74,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_65%_79,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_72%_80,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_77%_81,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_84%_82,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_87%_87,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_9%_17,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_92%_90,1,1,0,0.00
2619182023911776229_2019/7/19 22:58:8_99%_91,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_1%_3,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_100%_38,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_11%_8,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_17%_10,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_22%_13,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_23%_14,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_27%_15,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_28%_16,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_30%_17,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_33%_17,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_38%_19,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_43%_20,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_47%_20,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_51%_21,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_54%_22,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_56%_23,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_6%_4,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_64%_26,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_68%_26,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_69%_29,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_72%_30,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_75%_31,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_77%_34,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_81%_35,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_87%_35,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_92%_36,1,1,0,0.00
2619182023912036793_2019/7/18 12:29:7_98%_37,1,1,0,0.00
2619347291329902281_2019/7/20 10:28:45_-30%_7,1,1,0,0.00
2619347291329902281_2019/7/20 10:28:45_100%_11,1,1,0,0.00
2619347291329902281_2019/7/20 10:28:45_114%_4,1,1,0,0.00
2619347291329902281_2019/7/20 10:28:45_118%_4,1,1,0,0.00
2619347291329902281_2019/7/20 10:28:45_12%_9,1,1,0,0.00
2619347291329902281_2019/7/20 10:28:45_1482%_12,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_100%_42,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_24%_11,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_3%_7,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_33%_14,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_36%_15,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_51%_15,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_6%_8,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_64%_16,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_77%_17,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_82%_18,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_83%_19,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_84%_21,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_85%_23,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_86%_24,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_88%_25,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_89%_32,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_91%_33,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_93%_34,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_95%_35,1,1,0,0.00
2619498866804263235_2019/7/18 11:29:27_97%_36,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_100%_44,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_15%_8,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_17%_9,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_21%_10,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_30%_11,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_36%_12,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_43%_13,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_44%_13,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_50%_15,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_57%_16,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_61%_17,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_66%_17,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_72%_18,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_75%_19,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_76%_20,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_78%_23,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_80%_26,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_81%_33,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_83%_34,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_84%_35,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_87%_36,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_91%_40,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_97%_41,1,1,0,0.00
2619498866804263235_2019/7/19 21:49:22_99%_42,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_11%_6,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_14%_7,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_17%_7,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_21%_8,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_26%_8,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_31%_9,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_36%_10,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_4%_3,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_40%_11,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_45%_11,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_49%_12,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_53%_13,1,1,0,0.00
2619580092253020795_2019/7/19 1:20:40_8%_4,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_100%_24,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_16%_8,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_30%_9,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_31%_13,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_33%_14,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_47%_14,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_60%_16,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_79%_23,1,1,0,0.00
2619580092253032922_2019/7/19 22:57:26_9%_6,1,1,0,0.00
2619580092286461887_2019/7/20 20:39:8_NaN%_13,1,1,0,0.00
2619580092288572140_2019/7/20 20:2:5_100%_6,1,1,0,0.00
2619580092288572140_2019/7/20 20:2:5_60%_6,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_100%_80,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_11%_18,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_12%_19,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_19%_21,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_2%_9,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_21%_21,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_25%_23,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_27%_24,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_28%_26,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_3%_11,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_30%_26,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_31%_27,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_32%_33,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_35%_34,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_36%_36,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_39%_37,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_4%_12,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_41%_38,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_42%_38,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_44%_50,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_47%_52,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_49%_52,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_5%_13,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_52%_53,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_53%_54,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_55%_56,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_60%_59,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_61%_60,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_7%_13,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_70%_61,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_79%_69,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_84%_71,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_89%_76,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_91%_76,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_94%_78,1,1,0,0.00
2619580092289285835_2019/7/20 21:24:37_98%_78,1,1,0,0.00
2619580092289738880_2019/7/20 20:22:33_15%_15,1,1,0,0.00
2619580092289738880_2019/7/20 20:22:33_20%_16,1,1,0,0.00
2619580092289738880_2019/7/20 20:22:33_27%_18,1,1,0,0.00
2619580092289738880_2019/7/20 20:22:33_7%_8,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_13%_12,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_15%_13,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_20%_14,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_27%_15,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_30%_16,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_4%_5,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_46%_18,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_47%_19,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_55%_23,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_74%_25,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_82%_26,1,1,0,0.00
2619580092293696111_2019/7/19 21:19:31_9%_9,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_100%_199,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_11%_30,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_14%_30,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_19%_36,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_2%_14,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_21%_44,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_24%_48,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_27%_54,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_29%_55,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_3%_18,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_31%_70,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_32%_84,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_35%_88,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_36%_94,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_41%_97,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_42%_105,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_43%_107,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_45%_108,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_50%_113,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_51%_114,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_54%_116,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_55%_122,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_59%_126,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_61%_127,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_65%_128,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_67%_132,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_68%_134,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_69%_136,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_7%_20,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_71%_137,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_73%_137,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_77%_145,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_79%_149,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_82%_150,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_84%_155,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_87%_157,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_88%_168,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_93%_169,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_97%_192,1,1,0,0.00
2619735130066984126_2019/7/20 22:37:58_98%_194,1,1,0,0.00
2619735130067798302_2019/7/20 10:46:44_100%_7,1,1,0,0.00
2619735130071355273_2019/7/20 20:44:33_27%_12,1,1,0,0.00
2619735130071355273_2019/7/20 20:44:33_30%_14,1,1,0,0.00
2619735130071355273_2019/7/20 20:44:33_61%_18,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_1%_5,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_11%_10,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_13%_12,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_14%_12,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_17%_16,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_20%_18,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_24%_19,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_29%_24,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_3%_6,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_31%_29,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_34%_31,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_36%_37,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_41%_43,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_43%_45,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_46%_53,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_49%_54,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_52%_55,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_53%_55,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_6%_8,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_61%_56,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_67%_58,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_7%_9,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_70%_60,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_73%_61,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_80%_61,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_91%_63,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_93%_64,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_94%_65,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_98%_67,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_98%_71,1,1,0,0.00
2619735130077333103_2019/7/20 22:5:15_99%_68,1,1,0,0.00
2619735130080083370_2019/7/19 19:41:45_10%_9,1,1,0,0.00
2619735130080083370_2019/7/19 19:41:45_26%_10,1,1,0,0.00
2619735130080083370_2019/7/19 19:41:45_4%_7,1,1,0,0.00
2619735130080244206_2019/7/18 12:34:4_1%_4,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_10%_425,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_11%_430,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_15%_432,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_22%_433,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_27%_437,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_31%_439,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_35%_445,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_39%_450,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_41%_454,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_49%_459,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_54%_464,1,1,0,0.00
2619735130084928253_2019/7/19 23:57:24_6%_425,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_100%_102,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_14%_8,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_19%_11,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_23%_12,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_25%_13,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_3%_5,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_33%_14,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_4%_6,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_71%_61,1,1,0,0.00
2619735130088284305_2019/7/19 8:44:45_8%_7,1,1,0,0.00
2619735130092768380_2019/7/20 20:26:52_25%_14,1,1,0,0.00
2619735130092768380_2019/7/20 20:26:52_28%_238,1,1,0,0.00
2619735130092768380_2019/7/20 20:26:52_4%_9,1,1,0,0.00
2619735130092768380_2019/7/20 7:44:42_10%_12,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_-278%_39,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_1%_10,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_17%_14,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_2%_11,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_23%_16,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_24%_26,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_3%_11,1,1,0,0.00
2619735130093089960_2019/7/18 12:49:41_8%_12,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_-1118%_164,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_100%_106,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_12%_41,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_14%_42,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_17%_48,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_21%_49,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_27%_53,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_30%_61,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_35%_63,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_40%_68,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_44%_71,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_5%_18,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_50%_74,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_53%_75,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_55%_80,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_62%_84,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_66%_88,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_69%_88,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_7%_33,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_73%_91,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_77%_95,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_85%_98,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_9%_38,1,1,0,0.00
2619735130096931739_2019/7/19 22:21:48_92%_102,1,1,0,0.00
2619735130097573760_2019/7/20 0:1:22_10%_31,1,1,0,0.00
