,"全部事件 (类型+操作+标签)","事件总数","唯一访客事件数","事件价值","平均价值",
4678,"A_english_entrance+scroll+_2018/10/22 0:1:44_93%_116","1","1","0","0",
4679,"A_english_entrance+scroll+_2018/10/29 0:3:29_46%_62","1","1","0","0",
4680,"A_english_entrance+scroll+_2018/10/25 0:15:25_7%_13","1","1","0","0",
4681,"A_english_entrance+scroll+_2018/10/28 0:29:23_3%_34","1","1","0","0",
4682,"A_english_entrance+scroll+_2018/10/24 0:0:38_62%_23","1","1","0","0",
4683,"A_english_entrance+scroll+_2018/10/26 0:2:32_3%_7","1","1","0","0",
4684,"A_english_entrance+scroll+_2018/10/23 0:7:33_63%_105","1","1","0","0",
4685,"A_english_entrance+scroll+_2018/10/23 0:6:11_90%_54","1","1","0","0",
4686,"A_english_entrance+scroll+_2018/10/26 0:13:41_57%_31","1","1","0","0",
4687,"A_english_entrance+scroll+_2018/10/30 0:34:26_25%_11","1","1","0","0",
4688,"A_english_entrance+scroll+_2018/10/31 0:36:37_53%_25","1","1","0","0",
4689,"A_english_entrance+scroll+_2018/10/27 0:4:41_36%_34","1","1","0","0",
4690,"A_english_entrance+scroll+_2018/10/29 0:4:48_31%_51","1","1","0","0",
4691,"A_english_entrance+scroll+_2018/10/30 0:2:54_35%_13","1","1","0","0",
4692,"A_english_entrance+scroll+_2018/10/26 0:19:35_4%_15","1","1","0","0",
4693,"A_english_entrance+scroll+_2018/10/31 0:46:1_100%_52","1","1","0","0",
4694,"A_english_entrance+scroll+_2018/10/26 0:4:8_6%_8","1","1","0","0",
4695,"ENGLISH+UID：2619735130110146361+http:/english/user/user_like-e-20289-timeout of 10000ms exceeded","1","1","0","0",
4696,"A_english_entrance+scroll+_2018/10/30 0:44:12_2%_4","1","1","0","0",
4697,"A_english_entrance+scroll+_2018/10/31 0:10:29_49%_26","1","1","0","0",
4698,"A_english_entrance+scroll+_2018/10/25 0:11:30_53%_55","1","1","0","0",
4699,"A_english_entrance+scroll+_2018/10/26 0:7:0_1%_6","1","1","0","0",
4700,"A_english_entrance+scroll+_2018/10/29 0:35:43_1%_4","1","1","0","0",
4701,"A_english_entrance+scroll+_2018/10/28 1:7:52_42%_32","1","1","0","0",
4702,"A_english_entrance+scroll+_2018/10/27 0:6:19_22%_6","1","1","0","0",
4703,"A_english_entrance+scroll+_2018/10/29 0:12:22_10%_13","1","1","0","0",
4704,"A_english_entrance+scroll+_2018/10/28 0:6:42_16%_8","1","1","0","0",
4705,"A_english_entrance+scroll+_2018/10/29 23:58:3_NaN%_336","1","1","0","0",
4706,"A_english_entrance+scroll+_2018/10/30 0:16:7_79%_89","1","1","0","0",
4707,"A_english_entrance+scroll+_2018/10/28 1:4:57_75%_86","1","1","0","0",
4708,"A_english_entrance+scroll+_2018/10/24 0:8:37_44%_53","1","1","0","0",
4709,"A_english_entrance+scroll+_2018/10/22 0:9:9_21%_33","1","1","0","0",
4710,"A_english_entrance+scroll+_2018/10/26 23:57:24_77%_344","1","1","0","0",
4711,"A_english_entrance+scroll+_2018/10/25 0:6:38_9%_36","1","1","0","0",
4712,"A_english_entrance+scroll+_2018/10/26 0:22:22_25%_16","1","1","0","0",
4713,"A_english_entrance+scroll+_2018/10/27 0:22:2_56%_34","1","1","0","0",
4714,"A_english_entrance+scroll+_2018/10/23 0:10:51_100%_140","1","1","0","0",
4715,"A_english_entrance+scroll+_2018/10/24 0:26:54_29%_21","1","1","0","0",
4716,"A_english_entrance+scroll+_2018/10/29 0:23:26_49%_68","1","1","0","0",
4717,"A_english_entrance+scroll+_2018/10/27 0:24:32_2%_3","1","1","0","0",
4718,"A_english_entrance+scroll+_2018/10/29 23:20:9_7%_2522","1","1","0","0",
4719,"A_english_entrance+scroll+_2018/10/29 0:12:21_82%_89","1","1","0","0",
4720,"A_english_entrance+scroll+_2018/10/30 0:21:29_15%_33","1","1","0","0",
4721,"A_english_entrance+scroll+_2018/10/22 1:46:9_67%_63","1","1","0","0",
4722,"A_english_entrance+scroll+_2018/10/28 0:38:6_23%_22","1","1","0","0",
4723,"A_english_entrance+scroll+_2018/10/25 23:39:12_13%_1522","1","1","0","0",
4724,"A_english_entrance+scroll+_2018/10/30 0:10:35_30%_28","1","1","0","0",
4725,"A_english_entrance+scroll+_2018/10/22 0:5:15_57%_46","1","1","0","0",
4726,"A_english_entrance+scroll+_2018/10/23 0:0:35_44%_43","1","1","0","0",
4727,"A_english_entrance+scroll+_2018/10/29 1:14:12_20%_54","1","1","0","0",
4728,"A_english_entrance+scroll+_2018/10/23 0:6:13_57%_43","1","1","0","0",
4729,"A_english_entrance+scroll+_2018/10/22 0:45:22_86%_97","1","1","0","0",
4730,"A_english_entrance+scroll+_2018/10/31 0:15:28_9%_7","1","1","0","0",
4731,"A_english_entrance+scroll+_2018/10/24 0:28:52_5%_22","1","1","0","0",
4732,"A_english_entrance+scroll+_2018/10/28 0:5:27_26%_33","1","1","0","0",
4733,"A_english_entrance+scroll+_2018/10/30 0:15:9_4%_12","1","1","0","0",
4734,"A_english_entrance+scroll+_2018/10/31 0:55:20_2%_3","1","1","0","0",
4735,"A_english_entrance+scroll+_2018/10/27 0:3:43_81%_66","1","1","0","0",
4736,"A_english_entrance+scroll+_2018/10/31 0:8:34_91%_41","1","1","0","0",
4737,"A_english_entrance+scroll+_2018/10/28 0:13:41_23%_24","1","1","0","0",
4738,"A_english_entrance+scroll+_2018/10/28 0:29:23_44%_94","1","1","0","0",
4739,"A_english_entrance+scroll+_2018/10/23 0:9:34_17%_9","1","1","0","0",
4740,"A_english_entrance+scroll+_2018/10/22 0:29:46_20%_23","1","1","0","0",
4741,"A_english_entrance+scroll+_2018/10/25 0:10:50_6%_1480","1","1","0","0",
4742,"A_english_entrance+scroll+_2018/10/23 0:10:51_28%_39","1","1","0","0",
4743,"A_english_entrance+scroll+_2018/10/28 3:4:27_54%_53","1","1","0","0",
4744,"A_english_entrance+scroll+_2018/10/29 0:20:41_96%_149","1","1","0","0",
4745,"A_english_entrance+scroll+_2018/10/24 0:1:2_NaN%_64","1","1","0","0",
4746,"A_english_entrance+scroll+_2018/10/26 0:14:34_67%_199","1","1","0","0",
4747,"A_english_entrance+scroll+_2018/10/31 0:44:23_100%_217","1","1","0","0",
4748,"A_english_entrance+scroll+_2018/10/23 0:8:27_30%_28","1","1","0","0",
4749,"A_english_entrance+scroll+_2018/10/27 0:4:55_3%_13","1","1","0","0",
4750,"A_english_entrance+scroll+_2018/10/23 0:12:2_3%_6","1","1","0","0",
4751,"A_english_entrance+scroll+_2018/10/22 0:32:59_1%_6","1","1","0","0",
4752,"A_english_entrance+scroll+_2018/10/22 0:5:1_4%_4","1","1","0","0",
4753,"A_english_entrance+scroll+_2018/10/31 0:36:37_55%_27","1","1","0","0",
4754,"A_english_entrance+scroll+_2018/10/28 0:38:33_11%_7","1","1","0","0",
4755,"A_english_entrance+scroll+_2018/10/28 0:44:17_10%_18","1","1","0","0",
4756,"A_english_entrance+scroll+_2018/10/24 0:6:12_4%_9","1","1","0","0",
4757,"A_english_entrance+scroll+_2018/10/27 0:14:45_100%_40","1","1","0","0",
4758,"A_english_entrance+scroll+_2018/10/31 0:2:5_10%_20","1","1","0","0",
4759,"A_english_entrance+scroll+_2018/10/22 0:36:18_8%_4","1","1","0","0",
4760,"A_english_entrance+scroll+_2018/10/28 1:4:57_94%_112","1","1","0","0",
4761,"A_english_entrance+scroll+_2018/10/22 0:29:12_14%_2","1","1","0","0",
4762,"A_english_entrance+scroll+_2018/10/26 0:23:39_4%_10","1","1","0","0",
4763,"A_english_entrance+scroll+_2018/10/27 0:14:57_1%_4","1","1","0","0",
4764,"A_english_entrance+scroll+_2018/10/26 0:42:45_7%_33","1","1","0","0",
4765,"A_english_entrance+scroll+_2018/10/28 1:10:28_63%_76","1","1","0","0",
4766,"A_english_entrance+scroll+_2018/10/24 0:3:27_21%_12","1","1","0","0",
4767,"A_english_entrance+scroll+_2018/10/30 0:31:12_4%_8","1","1","0","0",
4768,"A_english_entrance+scroll+_2018/10/22 0:3:20_11%_19","1","1","0","0",
4769,"A_english_entrance+scroll+_2018/10/24 0:2:12_46%_29","1","1","0","0",
4770,"A_english_entrance+scroll+_2018/10/29 0:45:37_1%_17","1","1","0","0",
4771,"A_english_entrance+scroll+_2018/10/27 0:27:2_93%_115","1","1","0","0",
4772,"ENGLISH+UID：2619735130089810618+http:/english/study/get_word_translate-e-28104-timeout of 10000ms exceeded","1","1","0","0",
4773,"A_english_entrance+scroll+_2018/10/29 0:4:12_16%_9","1","1","0","0",
4774,"A_english_entrance+scroll+_2018/10/30 0:50:15_18%_10","1","1","0","0",
4775,"A_english_entrance+scroll+_2018/10/30 0:24:52_56%_44","1","1","0","0",
4776,"A_english_entrance+scroll+_2018/10/23 0:0:35_81%_78","1","1","0","0",
4777,"A_english_entrance+scroll+_2018/10/22 1:28:50_73%_157","1","1","0","0",
4778,"A_english_entrance+scroll+_2018/10/28 0:50:44_44%_94","1","1","0","0",
4779,"A_english_entrance+scroll+_2018/10/22 1:28:50_20%_11","1","1","0","0",
4780,"A_english_entrance+scroll+_2018/10/26 0:11:56_5%_6","1","1","0","0",
4781,"A_english_entrance+scroll+_2018/10/26 0:9:48_5%_2","1","1","0","0",
4782,"A_english_entrance+scroll+_2018/10/22 0:29:41_7%_7","1","1","0","0",
4783,"A_english_entrance+scroll+_2018/10/22 0:6:22_43%_12","1","1","0","0",
4784,"A_english_entrance+scroll+_2018/10/26 23:59:55_52%_31","1","1","0","0",
4785,"A_english_entrance+scroll+_2018/10/30 0:13:18_4%_27","1","1","0","0",
4786,"A_english_entrance+scroll+_2018/10/21 23:59:0_7%_169","1","1","0","0",
4787,"A_english_entrance+scroll+_2018/10/24 0:24:48_34%_49","1","1","0","0",
4788,"A_english_entrance+scroll+_2018/10/31 0:25:9_2%_14","1","1","0","0",
4789,"A_english_entrance+scroll+_2018/10/23 0:10:22_52%_58","1","1","0","0",
4790,"A_english_entrance+scroll+_2018/10/27 0:25:22_97%_119","1","1","0","0",
4791,"A_english_entrance+scroll+_2018/10/31 0:24:13_89%_68","1","1","0","0",
4792,"A_english_entrance+scroll+_2018/10/23 0:0:8_29%_53","1","1","0","0",
4793,"A_english_entrance+scroll+_2018/10/28 0:9:6_9%_14","1","1","0","0",
4794,"A_english_entrance+scroll+_2018/10/30 0:1:59_9%_27","1","1","0","0",
4795,"A_english_entrance+scroll+_2018/10/28 0:13:41_85%_163","1","1","0","0",
4796,"A_english_entrance+scroll+_2018/10/26 0:42:12_8%_17","1","1","0","0",
4797,"A_english_entrance+scroll+_2018/10/27 0:26:16_NaN%_185","1","1","0","0",
4798,"A_english_entrance+scroll+_2018/10/25 0:30:12_18%_10","1","1","0","0",
4799,"A_english_entrance+scroll+_2018/10/31 0:24:13_9%_15","1","1","0","0",
4800,"A_english_entrance+scroll+_2018/10/31 0:24:32_8%_8","1","1","0","0",
4801,"A_english_entrance+scroll+_2018/10/30 0:54:7_7%_51","1","1","0","0",
4802,"A_english_entrance+scroll+_2018/10/26 0:2:45_74%_67","1","1","0","0",
4803,"A_english_entrance+scroll+_2018/10/29 0:45:44_26%_26","1","1","0","0",
4804,"A_english_entrance+scroll+_2018/10/26 0:31:44_49%_28","1","1","0","0",
4805,"A_english_entrance+scroll+_2018/10/28 0:19:57_40%_8","1","1","0","0",
4806,"A_english_entrance+scroll+_2018/10/22 2:56:52_34%_66","1","1","0","0",
4807,"A_english_entrance+scroll+_2018/10/29 0:29:39_100%_76","1","1","0","0",
4808,"A_english_entrance+scroll+_2018/10/24 0:11:18_74%_27","1","1","0","0",
4809,"A_english_entrance+scroll+_2018/10/30 0:21:29_7%_26","1","1","0","0",
4810,"A_english_entrance+scroll+_2018/10/25 0:41:59_8%_5","1","1","0","0",
4811,"A_english_entrance+scroll+_2018/10/29 2:9:1_61%_51","1","1","0","0",
4812,"A_english_entrance+scroll+_2018/10/31 0:18:19_3%_6","1","1","0","0",
4813,"A_english_entrance+scroll+_2018/10/30 12:6:20_7%_18","1","1","0","0",
4814,"ENGLISH+UID：2619735130114744217+http:/english/user/get_tree-e-20237-timeout of 10000ms exceeded","1","1","0","0",
4815,"A_english_entrance+scroll+_2018/10/27 0:19:19_6%_8","1","1","0","0",
4816,"A_english_entrance+scroll+_2018/10/24 0:23:59_43%_36","1","1","0","0",
4817,"A_english_entrance+scroll+_2018/10/28 0:7:3_23%_12","1","1","0","0",
4818,"ENGLISH+UID：2619735130114611375+http:/english/study/exam_answer-e-2358-Request failed with status code 400","1","1","0","0",
4819,"A_english_entrance+scroll+_2018/10/25 0:5:52_48%_76","1","1","0","0",
4820,"A_english_entrance+scroll+_2018/10/31 0:31:29_11%_15","1","1","0","0",
4821,"A_english_entrance+scroll+_2018/10/30 0:23:41_1%_23","1","1","0","0",
4822,"A_english_entrance+scroll+_2018/10/21 12:5:32_82%_34","1","1","0","0",
4823,"A_english_entrance+scroll+_2018/10/31 0:36:12_1%_3","1","1","0","0",
4824,"A_english_entrance+scroll+_2018/10/23 0:5:12_87%_40","1","1","0","0",
4825,"A_english_entrance+scroll+_2018/10/23 0:7:3_52%_110","1","1","0","0",
4826,"A_english_entrance+scroll+_2018/10/24 0:21:31_38%_25","1","1","0","0",
4827,"A_english_entrance+scroll+_2018/10/28 0:28:23_13%_6","1","1","0","0",
4828,"A_english_entrance+scroll+_2018/10/27 0:13:28_37%_36","1","1","0","0",
4829,"A_english_entrance+scroll+_2018/10/22 0:1:44_16%_13","1","1","0","0",
4830,"A_english_entrance+scroll+_2018/10/26 0:13:49_89%_31","1","1","0","0",
4831,"A_english_entrance+scroll+_2018/10/28 0:24:50_73%_12","1","1","0","0",
4832,"A_english_entrance+scroll+_2018/10/25 23:59:57_33%_3","1","1","0","0",
4833,"A_english_entrance+scroll+_2018/10/29 0:38:29_NaN%_89","1","1","0","0",
4834,"A_english_entrance+scroll+_2018/10/22 0:0:8_43%_23","1","1","0","0",
4835,"A_english_entrance+scroll+_2018/10/22 0:13:2_2%_24","1","1","0","0",
4836,"A_english_entrance+scroll+_2018/10/25 0:7:30_277%_43","1","1","0","0",
4837,"A_english_entrance+scroll+_2018/10/26 0:1:26_21%_20","1","1","0","0",
4838,"A_english_entrance+scroll+_2018/10/27 0:42:41_3%_3","1","1","0","0",
4839,"A_english_entrance+scroll+_2018/10/28 0:37:25_10%_16","1","1","0","0",
4840,"A_english_entrance+pay_success+_2018/10/31 0:38:14_100%_39_52","1","1","0","0",
4841,"A_english_entrance+scroll+_2018/10/27 0:6:5_47%_66","1","1","0","0",
4842,"A_english_entrance+scroll+_2018/10/29 0:9:49_10%_9","1","1","0","0",
4843,"A_english_entrance+scroll+_2018/10/26 0:32:46_11%_10","1","1","0","0",
4844,"ENGLISH+UID：2619735130093461046+http:/english/user/watering-e-672-Request failed with status code 400","1","1","0","0",
4845,"A_english_entrance+scroll+_2018/10/31 0:10:29_14%_12","1","1","0","0",
4846,"A_english_entrance+scroll+_2018/10/23 0:0:19_5%_5","1","1","0","0",
4847,"A_english_entrance+scroll+_2018/10/28 0:28:0_4%_17","1","1","0","0",
4848,"A_english_entrance+scroll+_2018/10/22 0:19:17_13%_20","1","1","0","0",
4849,"A_english_entrance+scroll+_2018/10/29 0:31:35_43%_55","1","1","0","0",
4850,"A_english_entrance+scroll+_2018/10/30 0:2:14_14%_43","1","1","0","0",
4851,"A_english_entrance+scroll+_2018/10/25 22:0:29_6%_10","1","1","0","0",
4852,"A_english_entrance+scroll+_2018/10/23 2:57:51_87%_144","1","1","0","0",
4853,"A_english_entrance+scroll+_2018/10/29 0:33:54_25%_22","1","1","0","0",
4854,"A_english_entrance+scroll+_2018/10/29 0:0:33_99%_40","1","1","0","0",
4855,"A_english_entrance+scroll+_2018/10/30 0:38:11_2%_9","1","1","0","0",
4856,"A_english_entrance+scroll+_2018/10/23 0:8:10_29%_18","1","1","0","0",
4857,"A_english_entrance+scroll+_2018/10/31 0:7:6_69%_29","1","1","0","0",
4858,"ENGLISH+UID：2619735130113058988+http:/english/study/reading-e-20436-timeout of 10000ms exceeded","1","1","0","0",
4859,"A_english_entrance+scroll+_2018/10/22 0:29:19_6%_2","1","1","0","0",
4860,"A_english_entrance+scroll+_2018/10/25 0:32:5_6%_12","1","1","0","0",
4861,"A_english_entrance+scroll+_2018/10/24 0:8:37_14%_29","1","1","0","0",
4862,"A_english_entrance+scroll+_2018/10/26 0:31:54_22%_43","1","1","0","0",
4863,"A_english_entrance+scroll+_2018/10/30 0:31:28_17%_4","1","1","0","0",
4864,"A_english_entrance+scroll+_2018/10/23 0:0:39_11%_14","1","1","0","0",
4865,"A_english_entrance+scroll+_2018/10/29 1:34:37_28%_195","1","1","0","0",
4866,"A_english_entrance+scroll+_2018/10/29 0:14:42_30%_19","1","1","0","0",
4867,"A_english_entrance+scroll+_2018/10/29 0:45:37_49%_115","1","1","0","0",
4868,"A_english_entrance+scroll+_2018/10/31 0:30:5_13%_13","1","1","0","0",
4869,"A_english_entrance+scroll+_2018/10/23 0:0:39_50%_31","1","1","0","0",
4870,"A_english_entrance+scroll+_2018/10/23 0:10:19_86%_109","1","1","0","0",
4871,"A_english_entrance+scroll+_2018/10/28 1:11:8_8%_8","1","1","0","0",
4872,"A_english_entrance+scroll+_2018/10/28 3:4:27_57%_55","1","1","0","0",
4873,"A_english_entrance+scroll+_2018/10/22 0:27:17_83%_88","1","1","0","0",
4874,"A_english_entrance+scroll+_2018/10/31 0:12:26_77%_83","1","1","0","0",
4875,"A_english_entrance+scroll+_2018/10/23 0:1:9_33%_13","1","1","0","0",
4876,"A_english_entrance+scroll+_2018/10/30 0:27:39_97%_110","1","1","0","0",
4877,"A_english_entrance+scroll+_2018/10/27 0:27:2_90%_109","1","1","0","0",
4878,"A_english_entrance+scroll+_2018/10/31 0:12:26_7%_13","1","1","0","0",
4879,"A_english_entrance+scroll+_2018/10/27 0:0:29_65%_6","1","1","0","0",
4880,"A_english_entrance+scroll+_2018/10/28 1:10:10_106%_29","1","1","0","0",
4881,"A_english_entrance+scroll+_2018/10/22 1:26:41_5%_6","1","1","0","0",
4882,"A_english_entrance+scroll+_2018/10/22 0:33:56_15%_29","1","1","0","0",
4883,"A_english_entrance+scroll+_2018/10/25 0:2:12_46%_51","1","1","0","0",
4884,"A_english_entrance+scroll+_2018/10/24 0:15:32_5%_20","1","1","0","0",
4885,"A_english_entrance+scroll+_2018/10/26 23:59:57_31%_23","1","1","0","0",
4886,"A_english_entrance+scroll+_2018/10/29 0:34:16_18%_22","1","1","0","0",
4887,"A_english_entrance+scroll+_2018/10/29 0:34:16_3%_11","1","1","0","0",
4888,"A_english_entrance+scroll+_2018/10/30 0:28:57_100%_20","1","1","0","0",
4889,"A_english_entrance+scroll+_2018/10/22 0:30:30_21%_34","1","1","0","0",
4890,"A_english_entrance+scroll+_2018/10/30 0:6:13_1%_5","1","1","0","0",
4891,"A_english_entrance+scroll+_2018/10/30 0:43:51_50%_134","1","1","0","0",
4892,"A_english_entrance+scroll+_2018/10/25 0:58:53_3%_6","1","1","0","0",
4893,"A_english_entrance+scroll+_2018/10/28 0:39:56_NaN%_4","1","1","0","0",
4894,"A_english_entrance+scroll+_2018/10/24 0:28:52_85%_109","1","1","0","0",
4895,"A_english_entrance+scroll+_2018/10/31 0:24:13_90%_74","1","1","0","0",
4896,"A_english_entrance+scroll+_2018/10/29 0:2:31_31%_15","1","1","0","0",
4897,"A_english_entrance+scroll+_2018/10/25 0:58:53_10%_9","1","1","0","0",
4898,"A_english_entrance+scroll+_2018/10/27 0:3:23_94%_226","1","1","0","0",
4899,"A_english_entrance+scroll+_2018/10/26 0:14:50_18%_41","1","1","0","0",
4900,"A_english_entrance+scroll+_2018/10/24 0:18:38_3%_5","1","1","0","0",
4901,"A_english_entrance+scroll+_2018/10/26 0:11:11_97%_63","1","1","0","0",
4902,"A_english_entrance+scroll+_2018/10/26 0:1:26_18%_28","1","1","0","0",
4903,"A_english_entrance+scroll+_2018/10/27 0:8:55_27%_18","1","1","0","0",
4904,"A_english_entrance+scroll+_2018/10/30 0:22:30_93%_129","1","1","0","0",
4905,"A_english_entrance+scroll+_2018/10/27 0:30:21_6%_2","1","1","0","0",
4906,"A_english_entrance+scroll+_2018/10/24 0:24:13_12%_30","1","1","0","0",
4907,"A_english_entrance+scroll+_2018/10/27 0:16:21_16%_35","1","1","0","0",
4908,"A_english_entrance+scroll+_2018/10/28 0:40:25_17%_8","1","1","0","0",
4909,"A_english_entrance+scroll+_2018/10/24 0:20:13_41%_38","1","1","0","0",
4910,"A_english_entrance+scroll+_2018/10/24 0:18:6_15%_17","1","1","0","0",
4911,"A_english_entrance+scroll+_2018/10/25 0:6:15_1%_3","1","1","0","0",
4912,"A_english_entrance+scroll+_2018/10/29 0:33:54_23%_18","1","1","0","0",
4913,"A_english_entrance+scroll+_2018/10/28 0:5:51_93%_88","1","1","0","0",
4914,"A_english_entrance+scroll+_2018/10/28 0:13:41_3%_7","1","1","0","0",
4915,"A_english_entrance+scroll+_2018/10/27 0:15:16_1%_7","1","1","0","0",
4916,"A_english_entrance+scroll+_2018/10/26 0:2:25_16%_24","1","1","0","0",
4917,"A_english_entrance+scroll+_2018/10/29 0:29:36_13%_44","1","1","0","0",
4918,"A_english_entrance+scroll+_2018/10/29 1:42:49_74%_23","1","1","0","0",
4919,"A_english_entrance+scroll+_2018/10/30 0:0:34_89%_256","1","1","0","0",
4920,"A_english_entrance+scroll+_2018/10/22 0:5:6_43%_79","1","1","0","0",
4921,"A_english_entrance+scroll+_2018/10/22 0:23:7_17%_12","1","1","0","0",
4922,"A_english_entrance+scroll+_2018/10/24 0:2:5_9%_20","1","1","0","0",
4923,"A_english_entrance+scroll+_2018/10/31 0:1:45_47%_1167","1","1","0","0",
4924,"A_english_entrance+scroll+_2018/10/28 0:13:41_59%_101","1","1","0","0",
4925,"A_english_entrance+scroll+_2018/10/25 0:15:9_3%_5","1","1","0","0",
4926,"A_english_entrance+scroll+_2018/10/31 0:37:32_45%_31","1","1","0","0",
4927,"A_english_entrance+scroll+_2018/10/26 0:2:3_64%_105","1","1","0","0",
4928,"A_english_entrance+scroll+_2018/10/30 0:8:24_20%_3","1","1","0","0",
4929,"A_english_entrance+scroll+_2018/10/27 0:2:36_4%_2","1","1","0","0",
4930,"A_english_entrance+scroll+_2018/10/22 23:56:53_59%_216","1","1","0","0",
4931,"A_english_entrance+scroll+_2018/10/25 0:41:38_32%_20","1","1","0","0",
4932,"A_english_entrance+scroll+_2018/10/27 0:8:1_12%_9","1","1","0","0",
4933,"A_english_entrance+scroll+_2018/10/27 0:10:30_100%_26","1","1","0","0",
4934,"A_english_entrance+scroll+_2018/10/30 0:22:30_9%_19","1","1","0","0",
4935,"A_english_entrance+scroll+_2018/10/23 9:12:59_2%_7","1","1","0","0",
4936,"A_english_entrance+scroll+_2018/10/30 0:18:21_36%_38","1","1","0","0",
4937,"A_english_entrance+scroll+_2018/10/31 0:23:19_83%_37","1","1","0","0",
4938,"A_english_entrance+scroll+_2018/10/23 0:9:1_13%_8","1","1","0","0",
4939,"A_english_entrance+scroll+_2018/10/27 0:3:23_38%_97","1","1","0","0",
4940,"A_english_entrance+scroll+_2018/10/31 0:38:14_36%_21","1","1","0","0",
4941,"A_english_entrance+scroll+_2018/10/23 0:13:32_2%_6","1","1","0","0",
4942,"A_english_entrance+scroll+_2018/10/24 0:2:5_45%_218","1","1","0","0",
4943,"A_english_entrance+scroll+_2018/10/26 0:1:20_7%_13","1","1","0","0",
4944,"A_english_entrance+scroll+_2018/10/31 0:37:28_5%_21","1","1","0","0",
4945,"A_english_entrance+scroll+_2018/10/23 0:3:21_23%_29","1","1","0","0",
4946,"A_english_entrance+scroll+_2018/10/24 0:15:55_2%_12","1","1","0","0",
4947,"A_english_entrance+scroll+_2018/10/24 0:15:25_13%_25","1","1","0","0",
4948,"A_english_entrance+scroll+_2018/10/30 0:40:27_14%_14","1","1","0","0",
4949,"A_english_entrance+scroll+_2018/10/31 0:5:10_28%_41","1","1","0","0",
4950,"A_english_entrance+scroll+_2018/10/24 0:27:32_28%_7","1","1","0","0",
4951,"A_english_entrance+scroll+_2018/10/25 0:11:30_48%_50","1","1","0","0",
4952,"A_english_entrance+scroll+_2018/10/25 0:6:16_9%_4","1","1","0","0",
4953,"A_english_entrance+scroll+_2018/10/28 0:37:25_89%_650","1","1","0","0",
4954,"A_english_entrance+scroll+_2018/10/26 0:14:49_2%_8","1","1","0","0",
4955,"A_english_entrance+scroll+_2018/10/23 0:6:11_33%_25","1","1","0","0",
4956,"A_english_entrance+scroll+_2018/10/28 0:13:12_9%_16","1","1","0","0",
4957,"A_english_entrance+scroll+_2018/10/27 0:22:38_13%_11","1","1","0","0",
4958,"A_english_entrance+scroll+_2018/10/31 0:26:19_51%_81","1","1","0","0",
4959,"A_english_entrance+scroll+_2018/10/31 0:2:11_39%_62","1","1","0","0",
4960,"A_english_entrance+scroll+_2018/10/22 1:50:8_4%_24","1","1","0","0",
4961,"A_english_entrance+scroll+_2018/10/29 0:13:21_79%_127","1","1","0","0",
4962,"A_english_entrance+scroll+_2018/10/30 0:11:44_39%_8","1","1","0","0",
4963,"A_english_entrance+scroll+_2018/10/27 0:41:14_63%_171","1","1","0","0",
4964,"A_english_entrance+scroll+_2018/10/28 1:10:28_43%_61","1","1","0","0",
4965,"A_english_entrance+scroll+_2018/10/26 0:18:32_38%_18","1","1","0","0",
4966,"A_english_entrance+scroll+_2018/10/22 0:5:6_3%_22","1","1","0","0",
4967,"A_english_entrance+scroll+_2018/10/27 0:26:16_NaN%_182","1","1","0","0",
4968,"A_english_entrance+scroll+_2018/10/31 0:13:13_5%_29","1","1","0","0",
4969,"A_english_entrance+scroll+_2018/10/22 2:53:15_55%_24","1","1","0","0",
4970,"A_english_entrance+scroll+_2018/10/28 0:50:44_5%_3","1","1","0","0",
4971,"A_english_entrance+scroll+_2018/10/22 23:58:55_1522%_92","1","1","0","0",
4972,"A_english_entrance+scroll+_2018/10/26 0:7:32_2%_3","1","1","0","0",
4973,"A_english_entrance+scroll+_2018/10/25 0:11:30_69%_64","1","1","0","0",
4974,"A_english_entrance+scroll+_2018/10/23 0:0:42_50%_41","1","1","0","0",
4975,"A_english_entrance+scroll+_2018/10/30 0:5:28_2%_7","1","1","0","0",
4976,"ENGLISH+UID：2619735130114958048+http:/english/study/reading-e-748-Network Error","1","1","0","0",
4977,"A_english_entrance+scroll+_2018/10/23 0:10:51_62%_68","1","1","0","0",
4978,"A_english_entrance+scroll+_2018/10/24 23:59:58_17%_38","1","1","0","0",
4979,"A_english_entrance+scroll+_2018/10/28 0:55:35_17%_16","1","1","0","0",
4980,"A_english_entrance+scroll+_2018/10/23 0:7:33_41%_64","1","1","0","0",
4981,"A_english_entrance+scroll+_2018/10/27 0:16:21_30%_48","1","1","0","0",
4982,"A_english_entrance+scroll+_2018/10/28 0:15:40_36%_26","1","1","0","0",
4983,"A_english_entrance+scroll+_2018/10/23 0:4:28_14%_6","1","1","0","0",
4984,"A_english_entrance+scroll+_2018/10/22 0:5:6_100%_212","1","1","0","0",
4985,"A_english_entrance+scroll+_2018/10/29 0:3:57_5%_3","1","1","0","0",
4986,"A_english_entrance+scroll+_2018/10/24 0:21:35_4%_14","1","1","0","0",
4987,"A_english_entrance+scroll+_2018/10/31 0:34:4_91%_118","1","1","0","0",
4988,"A_english_entrance+scroll+_2018/10/23 0:5:7_14%_20","1","1","0","0",
4989,"A_english_entrance+scroll+_2018/10/29 0:33:54_8%_9","1","1","0","0",
4990,"A_english_entrance+scroll+_2018/10/23 0:12:44_48%_22","1","1","0","0",
4991,"A_english_entrance+scroll+_2018/10/31 0:59:22_53%_25","1","1","0","0",
